,game_id,avg,obp,slug,obp_10,slug_10,log_5,PE,era_sp,whip_sp,era_bp,whip_bp,whip_10,home_win
38,634114.0,-0.013999999999999985,0.0010000000000000009,0.016000000000000014,-0.04299999999999998,-0.05099999999999999,0.40388274090750537,-0.25976280549307534,-0.8289999999999997,-0.252,0.6990000000000003,0.18100000000000005,0.20100000000000007,0
39,634103.0,0.008000000000000007,0.016000000000000014,0.0010000000000000009,-0.0020000000000000018,-0.019000000000000017,0.39879988570340036,0.06035585025035245,2.3359999999999994,0.20699999999999985,-0.1900000000000004,-0.009000000000000119,0.07899999999999996,1
40,634117.0,-0.009000000000000008,-0.006000000000000005,-0.03300000000000003,0.09100000000000003,0.10300000000000004,0.40378885688747645,-0.13550930035795233,-11.842,-1.651,0.07600000000000051,0.014000000000000012,0.15599999999999992,1
41,634158.0,-0.015999999999999986,-0.0050000000000000044,-0.031000000000000028,-0.013000000000000012,-0.05099999999999999,0.42012779552715657,-0.18570443710991236,-0.899,-0.30999999999999994,-0.8919999999999999,-0.34399999999999986,-0.18200000000000005,0
42,634125.0,0.02100000000000002,0.028000000000000025,0.010000000000000009,0.03999999999999998,0.055999999999999994,0.7645669058252823,0.2177395146850457,-1.495,-0.027999999999999914,-1.4000000000000004,-0.21100000000000008,-0.401,1
43,634113.0,-0.0010000000000000009,-0.02200000000000002,-0.07299999999999995,-0.07400000000000001,-0.12100000000000005,0.29261439657479255,-0.32322240490563825,2.2180000000000004,0.47,0.8639999999999999,0.13000000000000012,0.18399999999999994,0
44,634150.0,0.04100000000000001,0.016000000000000014,0.05299999999999999,0.02400000000000002,0.07300000000000001,0.5,-0.03105711033918268,-0.5069999999999997,0.16100000000000003,0.5339999999999998,0.121,0.371,1
45,634126.0,-0.006000000000000005,-0.02100000000000002,-0.015000000000000013,-0.05499999999999999,-0.020000000000000018,0.4719401764562046,0.14965063993624522,-1.1370000000000005,-0.121,0.262,0.08000000000000007,-0.04400000000000004,1
46,634141.0,0.015000000000000013,0.010000000000000009,0.028000000000000025,0.035999999999999976,0.09200000000000003,0.5902727626242986,0.1295010579911514,-1.5209999999999995,-0.3820000000000001,-0.16999999999999993,-0.09799999999999986,0.04500000000000015,1
47,634191.0,-0.01200000000000001,-0.025000000000000022,-0.04999999999999999,0.013000000000000012,-0.03199999999999997,0.3944393919708978,-0.17968387823996662,-2.920000000000001,-0.393,1.928,0.3879999999999999,0.19200000000000017,1
48,634136.0,0.00899999999999998,0.025000000000000022,0.045999999999999985,0.0050000000000000044,-0.08400000000000002,0.5151218213931431,-0.1045971703262491,3.3979999999999997,0.387,1.508,0.2630000000000001,0.2390000000000001,0
49,634135.0,-0.01200000000000001,-0.007999999999999952,-0.030000000000000027,-0.01200000000000001,-0.01899999999999996,0.37529691211401434,-0.053907316712040076,5.438000000000001,0.29200000000000004,0.7119999999999997,0.06499999999999995,0.16100000000000003,0
